,Id_Car,Nombre_Car,Descrip_Car,Estado_Car,Fecha_Vigencia_Car,Modalidad_Car,Jornada_Car
3543,3103db92-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Orfebre,Sed necessitatibus adipisci ducimus recusandae impedit. Nostrum exercitationem sunt cupiditate. Non nisi accusamus officia temporibus alias.,Inactivo,1976-11-11,Presencial,Vespertina
3544,3103dc50-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Historiador,Impedit repudiandae excepturi iusto quam iste. Aliquid doloremque adipisci odit doloremque corporis enim. Quae tenetur ipsa impedit dicta sunt quod.,Activo,1978-04-16,Distancia,En linea
3545,3103dd04-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Recolector de dinero en aparatos de venta automática y lector de medidores,Aspernatur eaque cumque harum similique. Dolorum harum exercitationem veritatis architecto ratione. Atque ullam repellendus dolor.,Activo,1954-01-31,En linea,Intensiva
3546,3103ddc2-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Parquetero y colocador de suelos,Facilis at accusantium doloribus nam. Voluptatem minus eligendi deleniti quos provident sit possimus. Iusto minima error voluptatem.,Activo,1944-02-10,Distancia,Matutina
3547,3103de8a-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Director financiero,Provident delectus nesciunt exercitationem. Nesciunt assumenda aliquam at possimus sequi laudantium. Labore sequi id nam facilis necessitatibus at. Quas neque repellat vitae temporibus minima a.,Inactivo,1960-11-02,Distancia,Intensiva
3548,3103df52-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Cobrador,Vitae officia fugit ad quod veritatis. Distinctio asperiores vel cum. Molestiae nihil deleniti tempora voluptates reiciendis nostrum voluptate. Nisi optio est quidem doloribus.,Inactivo,1941-08-17,Distancia,Intensiva
3549,3103e010-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Analista de sistemas,Veritatis at expedita dolores cupiditate minus. Necessitatibus veritatis occaecati tempora.,Activo,1943-07-24,Presencial,Matutina
3550,3103e0d8-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Peón de minas y canteras,Quo doloremque natus nam sed animi ea tempore. Maiores earum illum pariatur eum esse laboriosam pariatur. Eaque numquam id aperiam. Tempore quaerat temporibus numquam laudantium.,Activo,1971-08-26,En linea,Vespertina
3551,3103e196-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Conductor de camiones pesados,Asperiores perferendis doloremque eos corporis qui. Quisquam ut ut aperiam suscipit tenetur.,Inactivo,1949-11-01,Presencial,Matutina
3552,3103e254-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Profesor de música,Inventore laboriosam natus tempore itaque. Repudiandae unde facilis deleniti nam ipsum.,Activo,1959-08-25,En linea,Matutina
3553,3103e312-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Suboficial de las fuerzas armadas,Voluptatum voluptas ut laborum incidunt sed. Deleniti ipsum ullam soluta recusandae nesciunt quisquam explicabo. Dicta tempora magnam est libero nostrum dolore minus.,Activo,1940-11-13,Presencial,En linea
3554,3103e3bc-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Joyero,Consectetur qui corrupti officia numquam quae quas. Beatae nulla quas quo cum quas beatae eligendi.,Activo,1951-07-17,Distancia,Matutina
3555,3103e466-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Controlador de tráfico aéreo,Libero sunt recusandae eveniet. Placeat eligendi modi necessitatibus. Nisi iste voluptas sint.,Inactivo,1968-10-23,En linea,En linea
3556,3103e510-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Vendedor ambulantes (excluyendo de comida),Recusandae omnis aperiam tempora deserunt autem sed. Hic nemo exercitationem hic.,Inactivo,1966-08-31,Presencial,En linea
3557,3103e5ba-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Juez,Dolor explicabo minus architecto vero iure laboriosam ad. Mollitia consequatur incidunt hic ex odit aliquid. Repellat quo asperiores exercitationem architecto sequi in. Facere cumque corrupti cumque.,Activo,1966-08-21,En linea,Matutina
3558,3103e66e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Tipógrafo,Suscipit molestiae rem nulla. Totam quod sequi quas dolores fugit iusto. Maxime aspernatur eligendi.,Activo,1968-03-26,Distancia,En linea
3559,3103e718-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Técnico en documentación sanitaria,Doloribus fuga possimus molestias aliquam iusto.,Inactivo,1965-05-19,En linea,Matutina
3560,3103e7cc-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Operario de la elaboración de productos lácteos,Accusantium occaecati vero repudiandae officiis. Aliquam quasi beatae illum nesciunt numquam. Officia esse qui.,Activo,1945-09-24,Presencial,Intensiva
3561,3103e880-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Artista plástico,Commodi ducimus cumque. Ipsam repellendus quidem error ratione.,Inactivo,1957-09-13,Distancia,Matutina
3562,3103e934-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Prestamista,Repellat laudantium perspiciatis numquam est veritatis maiores. Autem non cum veritatis.,Activo,1977-07-03,Presencial,En linea
3563,3103ea7e-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Peón de jardinería y horticultura,Hic eos officia aut aliquid. Quos quam officia ducimus consequuntur delectus vero sit. Ratione quae repellat delectus pariatur non nihil.,Inactivo,1968-02-19,Presencial,Matutina
3564,3103eb28-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Sociólogo,Cupiditate dolor cumque similique ratione totam. Dolor aperiam animi cum nesciunt soluta ab ad. Earum voluptatibus voluptatem dolor.,Inactivo,1957-02-28,Distancia,Intensiva
3565,3103ebc8-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Catador de alimentos y bebidas,Eligendi quas harum molestiae natus odit vitae. Impedit deserunt repudiandae deleniti aut perspiciatis deserunt. Eligendi est nulla quidem repudiandae praesentium dignissimos quia.,Inactivo,1974-02-12,Distancia,En linea
3566,3103ec7c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Operario del tratamiento de la madera,Dolores eos nostrum a cum. Repudiandae non voluptas quibusdam nam quod. Suscipit ipsa quos magni.,Inactivo,1951-03-29,En linea,Intensiva
3567,3103ed1c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Demostrador de tiendas,Architecto non quasi nemo. Neque amet repellendus voluptate reiciendis. Sit fuga est eos pariatur ea. Minus esse officiis commodi eligendi nihil alias.,Inactivo,1971-05-04,Presencial,Intensiva
3568,3103edbc-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Economista,Modi accusamus cumque eligendi voluptas aspernatur. Nostrum natus facilis facilis magnam. Natus dignissimos nulla enim vel. Cumque omnis voluptates omnis blanditiis repellat sunt.,Inactivo,1963-06-07,Distancia,Intensiva
3569,3103ee66-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Paisajista,Nihil eligendi nostrum quasi voluptatibus necessitatibus in.,Inactivo,1954-01-17,En linea,Matutina
3570,3103ef60-74f4-11ed-9ec6-0242ac1c000c,"Licenciatura en Redactor de carteles, pintor decorativos y grabador",Eius at ea sint perspiciatis. Laudantium assumenda dolorum quidem eligendi.,Inactivo,1960-08-18,Presencial,Vespertina
3571,3103f01e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ayudante de cocina,Corporis officia atque quibusdam pariatur. Aut numquam cupiditate iste saepe quam.,Activo,1952-12-16,Presencial,Vespertina
3572,3103f0c8-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Personal de limpieza,Itaque maxime itaque autem dolorem. Aut eaque dolorem quidem possimus cupiditate.,Activo,1961-12-02,En linea,En linea
3573,3103f172-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Operador de instalaciones de vidriería y cerámica,Nulla est et nisi possimus explicabo. Eaque quasi soluta provident vero. Error voluptatem possimus dolores et. Dolorum maiores dolor illo eos repellat quisquam.,Inactivo,1970-08-12,Distancia,Intensiva
3574,3103f212-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Geólogo,Quibusdam hic deleniti harum similique blanditiis repellendus. Ea molestias maiores culpa asperiores velit.,Activo,1973-09-19,En linea,Intensiva
3575,3103f2bc-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de servicios de tecnología de la información y las comunicaciones,Autem totam saepe. Totam eligendi iure eligendi sunt magnam.,Activo,1945-10-11,En linea,Intensiva
3576,3103f366-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Técnico en ingeniería civil,Saepe consequuntur quia quo veritatis eos. Nesciunt corrupti quasi cum.,Activo,1976-10-28,En linea,Matutina
3577,3103f410-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Focumentalista,Placeat fugit sequi ipsum. Quas fuga reprehenderit illum repellendus suscipit. Esse unde quo eum at. Nihil quas cum est veniam.,Activo,1946-12-28,En linea,Intensiva
3578,3103f4c4-74f4-11ed-9ec6-0242ac1c000c,"Ingeniería en Redactor de carteles, pintor decorativos y grabador",Tempora est eaque culpa commodi iusto. Dolores excepturi ipsum nemo tenetur eligendi similique. Eligendi rerum nam sapiente cupiditate totam laudantium. Ipsam laudantium voluptatem delectus recusandae quae maxime.,Activo,1968-01-30,En linea,Matutina
3579,3103f56e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Programador de aplicaciones,Alias rem blanditiis repudiandae maiores dicta est. Ullam necessitatibus rem nobis laboriosam molestiae assumenda.,Activo,1960-05-12,Distancia,Matutina
3580,3103f67c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de servicios de salud,Beatae architecto incidunt veniam fugit consequuntur. Occaecati soluta provident molestiae voluptate optio suscipit.,Inactivo,1943-06-02,Presencial,Vespertina
3581,3103f726-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Soldador y oxicortador,Pariatur ab eos illum dolore praesentium quaerat. Delectus deserunt fugit nulla blanditiis aperiam totam.,Inactivo,1962-04-11,Distancia,Intensiva
3582,3103f7d0-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Ensamblador de maquinaria mecánica,Voluptates voluptas dolorum nisi saepe. Voluptatibus sunt rem debitis vero omnis. Sunt asperiores itaque et.,Inactivo,1973-12-01,En linea,Matutina
3583,3103f87a-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Actor,Esse vero deserunt pariatur totam dolorum eum. Atque assumenda rerum quis consectetur. Aut sed quibusdam corrupti iure molestiae veritatis illo.,Inactivo,1941-04-16,En linea,Intensiva
3584,3103f924-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Gerente de comercios al por mayor y al por menor,Labore repudiandae aperiam distinctio officiis. Temporibus similique a sequi. Consequuntur neque asperiores.,Activo,1960-12-27,En linea,Matutina
3585,3103fa14-74f4-11ed-9ec6-0242ac1c000c,"Licenciatura en Operador de máquinas de embalaje, embotellamiento y etiquetado ",Tempora omnis praesentium a nostrum tempore commodi natus. Voluptate ab magnam nihil dolorem beatae.,Activo,1970-02-08,Presencial,Intensiva
3586,3103fab4-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Empleado de control de abastecimientos e inventario,Accusantium est similique rem ad fugiat molestias.,Activo,1976-01-27,En linea,Vespertina
3587,3103fb5e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Cobrador,Dicta laudantium magnam tenetur. Temporibus in cum magni. Quaerat vel temporibus eligendi atque.,Activo,1964-06-16,En linea,En linea
3588,3103fbfe-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Técnico de la Web,Numquam accusamus recusandae.,Activo,1968-01-28,En linea,Matutina
3589,3103fcb2-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Operador de máquinas para fabricar cemento y otros productos minerales,Accusamus repudiandae tempora natus accusantium vero iste recusandae. Quisquam reiciendis quis. Atque modi necessitatibus neque minima dolorem illo.,Inactivo,1969-09-13,En linea,Matutina
3590,3103fd52-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Empleado de control de abastecimientos e inventario,Temporibus soluta corporis.,Activo,1978-01-18,Distancia,Vespertina
3591,3103fdf2-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Técnico de prótesis médicas y dentales,Iusto mollitia aperiam pariatur aut nobis impedit. Cumque aut sequi temporibus excepturi saepe esse voluptatibus. Maxime sapiente repellat atque officia perspiciatis.,Inactivo,1956-07-22,Presencial,Vespertina
3592,3103fe92-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ingeniero industrial,Molestiae quas animi omnis libero est laborum. Reprehenderit eligendi non quibusdam autem. Sunt neque maiores praesentium.,Activo,1955-12-02,Presencial,Intensiva
3593,3103ff32-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Profesional de ventas de tecnología de la información y las comunicaciones,Sint doloribus culpa. Laboriosam repudiandae maiores suscipit. Sit magnam repellat optio quis atque molestias.,Inactivo,1973-05-09,Distancia,En linea
3594,3103ffd2-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Curador de museos,Dolorum adipisci dolore. Voluptate non dolorem ut molestiae. Harum a reiciendis eius soluta ratione.,Inactivo,1953-10-21,En linea,Vespertina
3595,310400f4-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Dentista,Repudiandae sit placeat dolorum debitis sit. Dolor asperiores nisi quia aut assumenda minima. Ipsam culpa occaecati maxime.,Activo,1960-08-13,Presencial,Matutina
3596,31040234-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Chapista,Modi architecto nam. Commodi sequi qui non possimus nemo.,Activo,1968-08-02,Presencial,En linea
3597,31040a2c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Audiólogo,Necessitatibus neque id cupiditate adipisci dolorum laborum. Dolorum eligendi natus fugit. Beatae hic a officiis quasi ratione provident.,Inactivo,1952-11-28,En linea,En linea
3598,31040b76-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Bordador,Aut dolores voluptate dolor.,Activo,1959-03-18,En linea,En linea
3599,31040c52-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Peón de explotaciones de cultivos mixtos y ganaderos,Accusantium quaerat ut excepturi impedit temporibus deleniti. Doloribus veritatis at.,Inactivo,1956-08-11,En linea,Vespertina
3600,31040d1a-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Focumentalista,Odio perferendis delectus esse aliquam repellat nobis dolor. Dolorum expedita ducimus id. Porro rerum delectus magni quia.,Activo,1949-04-08,Distancia,En linea
3601,31040de2-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Fisioterapeuta,Incidunt perspiciatis dicta consequuntur molestiae. Accusamus ratione atque cumque molestias. Ex illo aut quaerat et quibusdam quis odio.,Activo,1949-05-30,En linea,En linea
3602,31040ea0-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Mecánico y reparador de máquinas agrícolas e industriales,Aperiam asperiores exercitationem. Distinctio repudiandae voluptatum. Ullam repudiandae iusto libero tempora nihil.,Activo,1972-12-06,En linea,Intensiva
3603,31040f5e-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Joyero,Voluptas quibusdam nam sit aperiam voluptatem voluptatibus. Harum maxime saepe ab.,Inactivo,1972-03-10,Presencial,Matutina
3604,3104101c-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Cocinero de comidas rápidas,Maiores minus sunt mollitia laborum incidunt. Porro optio officia.,Activo,1961-06-22,Distancia,Vespertina
3605,310410da-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Audiólogo,Maxime quia occaecati nostrum facere debitis et. Quaerat accusantium fugit.,Inactivo,1949-07-29,Distancia,Vespertina
3606,31041198-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Ayudante de ambulancia,Autem possimus in mollitia sit. Unde incidunt quas repellendus. Officiis quaerat ullam necessitatibus fugit maxime.,Activo,1940-11-26,En linea,En linea
3607,3104126a-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Bordador,Fugiat sunt nobis consectetur at hic ea. Esse earum distinctio nulla.,Inactivo,1952-02-20,En linea,Vespertina
3608,31041418-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Audiólogo,Architecto aliquid repellat eum nam. Itaque sapiente ducimus magnam harum tempora consectetur.,Activo,1966-03-16,Presencial,Matutina
3609,3104151c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Estadístico,Quasi vitae delectus laboriosam repellat nihil nostrum facere. Perspiciatis mollitia ratione delectus dolores. Iste nostrum nulla laboriosam. Molestiae occaecati dolorum atque repellendus.,Activo,1956-04-08,En linea,Vespertina
3610,310415f8-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Técnico en aparatos de diagnóstico y tratamiento médico,Dicta fugit rerum quaerat. Dolor cupiditate necessitatibus dolorum quaerat optio neque. Nesciunt earum voluptate inventore molestiae repellendus laboriosam.,Activo,1940-12-01,En linea,Intensiva
3611,310416de-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Camarero de barra,Ut rerum perspiciatis voluptatum autem fuga. Beatae a cum voluptatibus dolore illum recusandae. Sunt nostrum sequi molestias ad.,Activo,1960-03-25,Presencial,Intensiva
3612,310417a6-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Profesional de nivel medio de enfermería,Iure laudantium ullam voluptatum adipisci. Enim numquam possimus dolor reprehenderit. Velit dolorum soluta.,Inactivo,1977-04-08,Presencial,Intensiva
3613,31041878-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Peón de obras públicas y mantenimiento,Saepe incidunt quia consectetur facere officia eum architecto. Assumenda laboriosam aut mollitia ad tenetur quod.,Activo,1968-09-07,En linea,Matutina
3614,310419cc-74f4-11ed-9ec6-0242ac1c000c,"Licenciatura en Operador de máquinas pulidoras, galvanizadoras y recubridoras de metales ",Quidem eos alias sequi perferendis. Quia perferendis velit error. Necessitatibus quia itaque consectetur.,Activo,1978-04-01,Distancia,Intensiva
3615,31041a94-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Empleado de ventanillas de informaciones,Porro officiis beatae in excepturi beatae nesciunt. Tenetur omnis ducimus quaerat minus voluptate. Fuga tempore suscipit atque sint earum corporis.,Activo,1956-09-15,En linea,Matutina
3616,31041b5c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Agrónomo,Eius architecto at assumenda praesentium vitae ratione.,Inactivo,1968-11-29,Distancia,Intensiva
3617,31041c1a-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Maquinista de locomotoras,Quibusdam magni atque laudantium repellat perferendis suscipit eaque. Corrupti nostrum temporibus neque inventore aperiam.,Activo,1951-12-26,En linea,Matutina
3618,31041cec-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Técnico en aparatos de diagnóstico y tratamiento médico,Tempore eius saepe occaecati dignissimos. Suscipit dolorum voluptatem culpa excepturi quis.,Inactivo,1956-09-13,En linea,Intensiva
3619,31041daa-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Programador de aplicaciones,Repellendus ipsum quidem sed. Eveniet nam ullam libero deleniti expedita debitis. Aperiam necessitatibus quam mollitia asperiores dolores.,Activo,1946-05-31,En linea,Intensiva
